Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Acid,Acid SMILES,Acid Conc (M),Amine,Amine SMILES,Amine Conc (M),Product,Product SMILES,Catalyst 1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand 1,Ligand1 SMILES,Ligand1 Conc (M),Catalyst 2,Catalyst2 SMILES,Catalyst2 Conc (M),Base/Acid,Base/Acid SMILES,Base/Acid Conc (M),Reductant/Oxidant,Reductant/Oxidant SMILES,Reductant/Oxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,number,Output Value
zz-20,96,60,,zz200311,G,2,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2_-Bipyridine",C1(C2=NC=CC=C2)=NC=CC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1216,29.29579886
zz-20,96,60,,zz200311,H,2,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2_-Bipyridine",C1(C2=NC=CC=C2)=NC=CC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1217,7
zz-20,96,60,,zz200311,A,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1218,27.70215966
zz-20,96,60,,zz200311,B,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1219,7.357902654
zz-20,96,60,,zz200311,C,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1220,48.24411733
zz-20,96,60,,zz200311,D,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1221,23.10518964
zz-20,96,60,,zz200311,E,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1222,0
zz-20,96,60,,zz200311,F,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1223,10.13430751
zz-20,96,60,,zz200311,G,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1224,34.01310841
zz-20,96,60,,zz200311,H,3,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,4-4_-Dimethoxy-2-2_-bipyridine,COC1=CC(C2=NC=CC(OC)=C2)=NC=C1,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1225,0
zz-20,96,60,,zz200311,A,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1226,37.39464919
zz-20,96,60,,zz200311,B,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1227,17
zz-20,96,60,,zz200311,C,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1228,39.04330074
zz-20,96,60,,zz200311,D,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1229,27.92908563
zz-20,96,60,,zz200311,E,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1230,0
zz-20,96,60,,zz200311,F,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1231,21
zz-20,96,60,,zz200311,G,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1232,37.21757817
zz-20,96,60,,zz200311,H,4,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1233,14
zz-20,96,60,,zz200311,A,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1234,25.21800795
zz-20,96,60,,zz200311,B,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1235,8
zz-20,96,60,,zz200311,C,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1236,25.534329
zz-20,96,60,,zz200311,D,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1237,10
zz-20,96,60,,zz200311,E,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1238,0
zz-20,96,60,,zz200311,F,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1239,10.9663694
zz-20,96,60,,zz200311,G,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1240,6.6702482
zz-20,96,60,,zz200311,H,5,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"2,2'-Dipyridyl N,N'-dioxide",C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],0.03,,,,,,,ZINC,[Zn],0.3,LITHIUM PERCHLORATE,[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1241,0
zz-20,96,60,,zz200311,A,6,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1242,30.98399054
zz-20,96,60,,zz200311,B,6,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,,,,ZINC,[Zn],0.3,ZINC CHLORIDE,[Cl-].[Cl-].[Zn++],0.1,Dioxane,0.5,MeCN,0.5,UPLC-MS,1243,5.293220157
